batch_size,num_epochs,keep_prob,is_train,data_dir,train_dir,inference_version
100,100,0.5,True,./MNIST_data,./train,0
time,learning rate,training loss,validation loss,validation accuracy,best epoch,best validation accuracy,test loss,test accuracy
10.428415060043335,0.001,0.281367210094,0.142708751328,0.961515154501,1,0.961515154501,0.151671128965,0.958888891971
10.726433992385864,0.001,0.0848600732554,0.118179631768,0.967777784425,2,0.967777784425,0.128850340201,0.964242430648
11.605352878570557,0.001,0.0450243145744,0.117525486167,0.968383845055,3,0.968383845055,0.129150648185,0.964444452464
12.09004282951355,0.001,0.0336295282305,0.103194745923,0.973636369513,4,0.973636369513,0.109248865349,0.971414150614
11.215427875518799,0.001,0.0263345100391,0.116618529445,0.972020211244,4,0.973636369513,0.109248865349,0.971414150614
11.246567964553833,0.001,0.0238227978225,0.12292294535,0.971010108789,4,0.973636369513,0.109248865349,0.971414150614
12.568372011184692,0.001,0.0269636336479,0.108317452902,0.974040413144,7,0.974040413144,0.11644513653,0.972525256451
10.893247842788696,0.001,0.0255206618233,0.112978289342,0.973232330096,7,0.974040413144,0.11644513653,0.972525256451
10.876326084136963,0.001,0.0211603924239,0.111319676791,0.973434351911,7,0.974040413144,0.11644513653,0.972525256451
12.347906112670898,0.001,0.0127670946183,0.112627511148,0.976262635053,10,0.976262635053,0.112614303281,0.974040410133
11.28704285621643,0.001,0.0125898834296,0.115156557501,0.974343444362,10,0.976262635053,0.112614303281,0.974040410133
11.15402102470398,0.001,0.0191117681622,0.131687259264,0.973434352514,10,0.976262635053,0.112614303281,0.974040410133
12.369086027145386,0.001,0.0171774219062,0.113559141392,0.977272737508,13,0.977272737508,0.117591985002,0.973434352514
11.01786208152771,0.001,0.0139765388352,0.11459720917,0.975353542602,13,0.977272737508,0.117591985002,0.973434352514
11.068835020065308,0.001,0.0100839284202,0.129316830787,0.975454553209,13,0.977272737508,0.117591985002,0.973434352514
11.030805826187134,0.001,0.0120847239255,0.123876440274,0.97636364566,13,0.977272737508,0.117591985002,0.973434352514
12.272438049316406,0.001,0.00843752328381,0.11918750225,0.977777786327,17,0.977777786327,0.111351230379,0.978080812729
10.904997110366821,0.001,0.0109339585543,0.138137721319,0.975050514395,17,0.977777786327,0.111351230379,0.978080812729
11.048689126968384,0.001,0.0100678939259,0.125214440988,0.975757583825,17,0.977777786327,0.111351230379,0.978080812729
11.12049388885498,0.001,0.0112422306101,0.123970908377,0.9769697093,17,0.977777786327,0.111351230379,0.978080812729
11.352745056152344,0.000995,0.00810293864036,0.135358227973,0.975353545613,17,0.977777786327,0.111351230379,0.978080812729
11.386213064193726,0.000995,0.00658594333067,0.130163980727,0.976767686882,17,0.977777786327,0.111351230379,0.978080812729
12.6039879322052,0.000995,0.00659511425046,0.12503258758,0.978888900593,23,0.978888900593,0.133912879448,0.975454550801
11.255064010620117,0.000995,0.00794659611836,0.133119661565,0.975555564418,23,0.978888900593,0.133912879448,0.975454550801
11.325654983520508,0.000995,0.00887936707467,0.143102748233,0.976161626854,23,0.978888900593,0.133912879448,0.975454550801
12.028789043426514,0.000990025,0.00718474561985,0.120648476074,0.978686876971,23,0.978888900593,0.133912879448,0.975454550801
12.671520948410034,0.000990025,0.00689722454397,0.133672150038,0.977171728105,23,0.978888900593,0.133912879448,0.975454550801
11.216968059539795,0.000990025,0.00670025415111,0.126386635414,0.977272736906,23,0.978888900593,0.133912879448,0.975454550801
12.563238143920898,0.000990025,0.00747959068519,0.123139292316,0.979696978824,29,0.979696978824,0.115602048929,0.978585864558
12.706471920013428,0.000985075,0.00358752677571,0.125622805132,0.979696980028,30,0.979696980028,0.112997610485,0.979090915184
11.48068904876709,0.000985075,0.00474573667197,0.141870172048,0.976161624446,30,0.979696980028,0.112997610485,0.979090915184
11.391234159469604,0.000985075,0.00506208256944,0.131032220259,0.977979807541,30,0.979696980028,0.112997610485,0.979090915184
11.278259992599487,0.000985075,0.00781790304134,0.138566632396,0.977272733293,30,0.979696980028,0.112997610485,0.979090915184
11.258956909179688,0.000980149,0.00613845083145,0.141665084803,0.977878796934,30,0.979696980028,0.112997610485,0.979090915184
11.257445096969604,0.000980149,0.00387081991248,0.126493527671,0.978989908189,30,0.979696980028,0.112997610485,0.979090915184
11.253648042678833,0.000980149,0.00342993873935,0.147537432734,0.978181826346,30,0.979696980028,0.112997610485,0.979090915184
11.315948009490967,0.000980149,0.00286780123595,0.138010561786,0.978181826346,30,0.979696980028,0.112997610485,0.979090915184
11.58707594871521,0.000980149,0.00773956242299,0.141648199264,0.97727273811,30,0.979696980028,0.112997610485,0.979090915184
11.442708015441895,0.000975249,0.00664596651784,0.131140860318,0.978989910598,30,0.979696980028,0.112997610485,0.979090915184
11.353255987167358,0.000975249,0.00292090931792,0.138119455414,0.979595967615,30,0.979696980028,0.112997610485,0.979090915184
11.439978122711182,0.000975249,0.00428978475732,0.137982809297,0.977676776322,30,0.979696980028,0.112997610485,0.979090915184
11.42334794998169,0.000975249,0.00381717717766,0.144249174172,0.97757576692,30,0.979696980028,0.112997610485,0.979090915184
11.36719799041748,0.000975249,0.00192259683547,0.127483323582,0.979494959417,30,0.979696980028,0.112997610485,0.979090915184
11.45057201385498,0.000975249,0.00604198570367,0.132168250168,0.978484856962,30,0.979696980028,0.112997610485,0.979090915184
12.833868026733398,0.000970373,0.00438806417316,0.126503367187,0.981111122502,45,0.981111122502,0.131763868415,0.977878793924
11.55982494354248,0.000970373,0.00320470089793,0.135391110999,0.979393949412,45,0.981111122502,0.131763868415,0.977878793924
11.477405071258545,0.000970373,0.00227392010627,0.12386991903,0.980606069468,45,0.981111122502,0.131763868415,0.977878793924
